feature_0,feature_1,feature_2,feature_3,feature_4,feature_5
0.00416341123720896,0.0018823022076786399,100.00026296422992,518.668507203011,643.3589341253438,1595.7348030223848
-0.003463299057984663,-0.0009677035424993693,99.99937227627535,518.6710814081465,642.6246342462426,1585.970125198097
0.0018957136335551951,-0.0006716313200558534,100.00005681298798,518.6692169101265,642.7249481053456,1589.5823306216078
0.0009701028479148469,-0.00018032964964215928,100.0005201251608,518.6709193925007,642.8487692612423,1582.2525659301098
-0.0012985735327080616,-0.000388414394390304,100.00115275614405,518.6702631997994,642.9354310782176,1586.0567553052504
-0.004991823043113164,0.0010823829823767164,99.99939504300723,518.6699112104625,641.9518027385092,1598.587392812248
-0.004581818104494552,-0.00011278469307660493,99.99923248783642,518.6712895328035,643.115388180869,1591.544686438702
-0.0017330385438928547,-0.0007972178041922858,99.99889723452708,518.6703087752278,642.6821226214774,1588.5047914009806
0.0004962516503029156,-0.0009335841902377453,100.0001857277166,518.6699908760659,641.7328276078907,1592.507753306101
-0.0018773570132996117,-4.134008133809785e-07,99.99985137514933,518.6697954010109,642.555165538998,1596.1569840562734
0.00014548016372889223,-1.1747342555894615e-05,100.00063095029398,518.6705878068016,642.4178164382284,1596.10029620347
-0.003171579113202455,0.00013617142128612183,100.00042671643689,518.6711807401017,642.4459975821801,1591.3647219436198
-0.0015366860981451205,0.0005767584757645569,100.0002523518053,518.6706107716802,642.2399686864392,1599.4890280487016
0.0035267526828703104,-0.00045732148529252584,99.99961840373389,518.670541219271,642.1467525720961,1584.156217642772
0.0007081049429877366,-0.0004763681192129971,99.99988932340375,518.6697882537226,643.0008242973915,1587.8550548990877
0.002780145891792531,0.0013969910327293522,100.00082214033768,518.6700262073356,643.647378099146,1588.8349643765582
0.0036800783762159527,1.604076749555041e-05,99.9988286209367,518.6710668451144,643.0772405469512,1584.503594915282
0.0009632867782901762,0.0007420903602874145,99.99888246054965,518.6689499428336,642.5969895363647,1589.8827669200657
0.0012072771086437857,0.001141971407048169,99.99915989918989,518.6703474209701,643.2085286972688,1602.5536172851355
-0.004263878985611192,0.0008122004845294904,99.99917108153149,518.6691217834945,643.4749886632416,1592.2335005417633
-0.0008155451437582261,-5.626501094871939e-05,99.9997471672426,518.6691591220941,642.3843718046772,1596.1154935363954
-0.0016085591808260424,-0.0003199987544596753,99.99910919708616,518.6708496719768,642.7685539247453,1585.4562565100289
0.0005707039449813371,0.0007530269401387889,100.00056968125078,518.669575977382,642.3698748557194,1592.6396231386227
0.0027123071545200584,-0.0011334349461760756,100.0002904078623,518.6688638603301,641.9541078109672,1588.3437514473796
-0.003564591861698216,-0.0008226506917987861,99.99876468933786,518.6694870204793,642.6971412004881,1592.8598971917188
0.0003673963575845254,0.000928510410805375,99.99971482822767,518.6709956700938,641.6193056949146,1592.312665178943
0.0015668625088625428,0.0005377326546539756,100.00010503918416,518.6694157710549,642.1432286474096,1582.9911611942487
0.00042621698611097953,-0.0005587038656513122,99.99911756081406,518.669841084594,642.7804684790809,1581.2030775684523
-0.0034904347762928336,0.0006416901357820136,99.99925976180187,518.6708213458262,642.8270178047109,1587.1809387818384
-0.0008474654073944496,0.00021231733827762803,99.99881866037795,518.6706641445691,642.4391484004868,1588.8089782207285
-0.0017830732034374572,-0.0016781110875213633,100.00014221279359,518.6699238073603,642.5912791748473,1589.813189865793
-0.003196481343576449,-0.0014385286954846264,100.00002251217148,518.6705836608414,643.1634701298916,1584.4374487164862
-0.0020931172603421474,0.0002514591120974084,100.00081715505898,518.6725705657587,642.9756472617347,1587.0876114163977
0.001894858102789003,0.0012434583140395778,100.0003132988228,518.6708266571424,642.5411560194183,1592.9615967871582
-0.0011079389554151157,0.00021498834002290336,99.99940896070932,518.6698802537235,642.2363463346646,1579.1345245551695
-0.004447136560128365,-0.0008912906665713456,99.99937698504496,518.6690494896545,642.9372681499975,1601.03460375147
-0.0005921888038667953,-0.0008655334472840053,99.9997075406978,518.6695772482404,642.7041229786508,1593.4732776897233
-0.0013228572083287629,-0.00024036771362542564,100.00056345681102,518.669547202841,643.578498101228,1592.6675847502859
0.0024690123917541413,8.452521169747641e-05,100.00077663621443,518.6695596194503,642.5038114371788,1588.409246081514
-0.0013030743049611277,0.0005030849322968881,100.00115781328098,518.6705999464419,642.292609203597,1603.646880291365
-0.0006622386326216482,-0.0004833141060766514,100.00114872800444,518.6696499001258,642.4765960002743,1589.4769618772607
0.0016085096978579998,0.0002284352977081705,99.99919344644806,518.670047997062,642.4068278997396,1596.6004606760346
0.003939810224969629,-0.00021960502961720883,99.99966071441538,518.670934132096,642.4444651693823,1593.5042788745359
0.0011755454368048393,-0.0013237907847999664,99.99931853944298,518.6695226801331,642.5824169206686,1578.5482289491908
0.0002284248576591573,-0.0004887935671465179,100.00016709400813,518.6706048289387,642.5636381472477,1593.3739765933237
0.00042720217018694305,-8.940014226062097e-06,99.99942664191188,518.6708564734597,642.0842118869384,1570.826909624025
0.0009147103829694642,-0.0015945038178414603,100.00006885898382,518.6703265341554,642.2522237264849,1576.3789275487034
-0.001426625177448632,-0.0006554429327869799,100.00020949415735,518.6709642185832,643.0600218525649,1595.6246250015463
-0.000513862331119506,0.0004148873115224053,100.0005819396137,518.6702546815679,642.3945944298847,1593.4740119024436
2.434470109080681e-05,-0.00115858227724633,100.00020364762456,518.671265828162,642.4034152126411,1595.8476246556866
0.00047400607325077596,0.0001174690586553938,100.0007314678778,518.6699549932268,642.5210469457154,1592.0581937600564
0.0034986213437179013,-0.0016117594022273783,99.9990038630903,518.6691074825233,641.9731476967183,1591.302949865455
-0.0016267282937332001,-0.0003314305823836727,99.99942916673447,518.669389419427,643.32935303795,1598.499145543936
-0.0012997919263665117,-0.0014161276761628845,100.00045360592311,518.6695534704534,643.7660528013369,1585.5655714448328
-0.0009959815516309195,8.081049105106084e-05,100.000476404153,518.6693197996489,642.142816659376,1593.5146239564547
-3.414140772630137e-05,0.000994212016095215,99.99977374769031,518.6708798742904,642.3343834008681,1603.347494478692
-0.003089508618503074,0.0004699852936022752,99.99900653906263,518.6696217959851,642.5067510566909,1589.0951961311648
-0.0038337616808647667,9.216224599359556e-05,99.99975319077235,518.6696796188324,643.02413490924,1596.8557601730772
0.0005935059024046497,-0.0012655827355086116,99.99974268792857,518.6698233473247,642.4975838080295,1594.8099228569215
6.070060361021393e-05,0.0005215231527943342,99.99963333197381,518.6690444086025,642.2028947430638,1597.0608814983825
0.0007470997228353654,-0.0007308318186632606,99.99991586837946,518.6698526824216,642.0359890240425,1583.3958149271032
0.0010378900416580822,0.00029287771098075873,99.99962762517477,518.6708685315233,642.6948608476397,1586.789939439723
0.0030818356798250814,0.0008700806069464683,100.00046581190438,518.6699671110646,642.4036488932175,1597.498818581689
-0.0012862452488780702,0.00036074627037353406,99.99994127983699,518.6689360744451,642.2399909323907,1594.8340853657783
0.0037048804016574367,0.000318669786966087,99.99949168689223,518.6712717272125,641.6062751117821,1596.471191336753
0.0023442835811021685,-0.0007708954906012392,99.99952241816892,518.6706936980898,642.9571269782062,1585.6633122274684
-0.0014473976687919652,0.0003775091646820525,100.00209397866168,518.6699166886431,643.4694633305985,1584.5332919416933
-0.0014456322897783021,-0.0008543592506149846,100.0002403276104,518.6693801640903,642.7492905110582,1597.3095722671808
0.0024589532860362223,0.00029777047462287214,100.00076257315705,518.6694957933092,641.817006013572,1596.8351366670402
-0.0008004041069992876,0.00035561428671540123,100.000040293217,518.6691169291983,642.5489206066424,1599.2542152977087
-0.0015091712161531153,0.00022517935113204777,99.99918794923818,518.6694540946324,643.5652627589038,1583.6066218547937
-0.0006018924508319947,-5.870848799558669e-05,99.99935177182589,518.6698584092944,643.4707505269146,1590.6864649951222
0.0016556192301043578,-0.0016648469346839257,99.99991232647803,518.6707892598919,642.3766348066806,1584.2761103237845
0.00042908468094380876,8.308055555880829e-05,99.99895447177106,518.6694909385063,643.0638099968627,1600.9795708436075
-0.0033396870153861204,-0.00029936706635921585,100.00083993261735,518.6703683345651,641.7572146394821,1591.0303549640157
0.0025974816588597485,-0.0005250842542885752,99.99882106840202,518.6701882851411,641.7731585095213,1586.518034567669
0.0012648010720304095,0.00012722493928860656,100.00044224864176,518.669934979229,641.7742883584403,1587.8588303248255
0.001716859727480756,0.00032311912985943144,99.99952386121943,518.6710809108504,642.5697050862847,1588.270363117909
-0.0005642592886513752,0.0003809353090312475,100.00123750629795,518.6703739102069,643.3219072616067,1595.9733853413118
-0.00203473828850376,-0.0008787951291936186,99.99928918873246,518.6696227010392,643.2542524053539,1590.4540250765033
0.0022114978671342565,5.849780573724194e-05,99.99951186984389,518.6709347843797,642.4948925170214,1587.2889077743284
-0.0025963879035042145,4.32531826320828e-05,99.99946574747074,518.6691998410091,642.7877856888031,1600.9008166698927
-0.001969539126754429,0.0002236098963496843,100.00034917480927,518.6708503153504,643.2605463584796,1590.650685998853
-0.0016788328088530977,-0.0010253240600195696,100.00004475421946,518.6702564865884,643.0195537973754,1592.2891461881675
0.0051250125141030665,0.00022968015076584044,100.00006143429826,518.6699991503976,642.4475881965075,1581.3232412465782
-0.001985343372107271,0.0008202702393234875,99.99934998249802,518.6696075438913,642.3449662030753,1586.8502969321967
0.0011046780668489287,-0.00021410395083953042,100.0009433034056,518.668934488651,643.7898038509397,1596.0390428627502
6.06878565707371e-05,0.00046410642885215164,100.00104401979478,518.6693604162979,642.6104760574854,1592.4666716423808
-0.002663518491254483,-0.00014596164738843153,99.99976045952415,518.6700486706939,642.8000208866207,1589.3412025917228
0.002133282029362919,-0.0006884918100487546,100.0014822059133,518.6702838765652,643.1795737842207,1588.4146340491218
0.003147069796279123,-0.000682085538304285,99.99975329517547,518.6708643954385,642.9301058874688,1584.486906113331
0.002553514920395252,0.0012014006743137095,100.00105107505279,518.6699930157365,642.0811389372832,1588.0434760688224
-0.0027624528482012856,-0.0009851102048805277,99.9987809068889,518.668921306172,642.9786315550031,1589.1071102562232
0.0018252530775267495,0.0010828695811660885,99.99961708327797,518.6696656469711,642.6369375185694,1596.6061263823758
0.0009335588472904017,0.0011910997700379366,100.00012372950312,518.6694810439734,643.451052459215,1586.5348796144344
0.00013532654479709544,-0.0004469106674011507,100.00051418167973,518.6703152404077,642.8834777023208,1590.4949105612773
-0.0006317923295953566,-0.0014285845732995108,100.00025989189805,518.6695218464212,642.0597019906437,1582.6236785463502
-0.00012242390279186346,-0.00015642994484351222,99.99920530478431,518.6697865281216,642.2670873875126,1585.672007388557
-0.0024356663338682095,-0.0006989153752117541,100.00133705564578,518.6715906672787,643.1574972843074,1585.5221653347135
0.00033044185254286416,0.0004745618900372455,100.0015767207575,518.6706691637623,643.6918221035013,1592.763424077464
-0.0028798609661933486,-4.4918294627436833e-05,100.00014283402213,518.6693429278937,643.1511912136776,1591.137910539281
0.0007944621853517844,0.00033610440977581646,100.00091005362383,518.6701194977722,642.842146685979,1589.9233612950807
-0.0013037362166793015,-0.001053403541979004,100.00029514841344,518.670624262644,643.0617631978937,1581.9386267797447
2.6116846386364097e-05,0.00018345178227335195,99.9987963417189,518.670237337099,643.3627389116151,1586.373800759545
0.0014757403242598,0.0007042634305610051,100.00006689011629,518.6708788488934,642.7624621283574,1606.9307296628176
0.00020580819599707605,0.00010640879833181781,99.9995336254395,518.6707638476818,642.1684599525832,1593.5146210378762
0.0021967876411017003,0.001092866121285996,100.00066362955114,518.6690681593271,641.8848789417773,1585.0097459085084
-0.0003764401022936872,-0.0008920765317263615,100.0000891227202,518.6710006728075,641.6849536619571,1593.4759150883249
0.0016150298526799829,-0.0023798592661338734,100.00107370891611,518.6706100695526,642.7755721547799,1598.1545253320617
-7.428387013013393e-05,0.0003212898442641036,99.99990928498256,518.6709798456747,642.0892564063129,1588.4423561489493
-0.00040493677243959514,0.000753426496573283,100.00048135335098,518.6699938744141,643.1403322908424,1583.673107559795
0.0005502611582124653,0.001619395703431213,100.00071939878896,518.6694106898351,642.454474501367,1596.9833238073022
-0.0025700437984113125,-0.00035200177173070067,99.99986124979404,518.6695265143455,642.119579635353,1596.795130496457
-8.983456843794199e-05,-0.001686909557108155,99.99910105076098,518.6710409527877,643.4043108640276,1594.4653934509663
-0.00026524444847539797,-0.00042358855465441097,99.99963333139034,518.6705665266071,642.3236299531297,1609.5404284636177
-0.003670395975743534,0.00010145165064519734,100.00017927238345,518.6693767505276,642.5536130638733,1594.7858322989994
-0.0014000750575545449,0.0007210777615433369,100.00040873078626,518.6704566824972,642.057902008081,1587.9902242563617
0.0010340359915656384,0.00022290872209737106,100.00046357746734,518.6684468960298,642.2188368021301,1580.592603263121
0.004869680848028437,-0.0001976192443791893,100.00071127317813,518.6711717198147,642.3555841265809,1588.0439666363875
-0.000869041604744087,0.0011107601474167777,100.0006312382113,518.6699713680172,642.7265136537578,1591.6081791748202
-8.947954937795018e-06,-0.00014687830370424892,100.00003360631544,518.6708443863566,641.3325782470264,1582.3856138019369
0.00010117962416795941,0.0007472601467171832,100.00050082620396,518.6701675240878,642.9908695806951,1587.0302792953773
-0.00020026309926294476,0.00042679502708793595,100.00060640021418,518.6699551132799,642.5080551417255,1593.1315773484687
-0.0052318808034288525,0.0005667671476299713,100.00066434478087,518.6710825353648,642.3262324363741,1595.3863320532375
0.0014581616845686536,0.0009890214193661023,99.9993946344371,518.6693498576954,641.8866166799362,1594.619010709147
-0.0011139011847675895,0.00035099715356915644,100.00076902411108,518.6709243269994,643.0170624292883,1586.1868632605112
-0.0028364636442885045,0.00025826959660051307,100.00054332068581,518.6699296037457,643.1021974197384,1589.9852591094868
0.000491156766438853,0.0014062068951045776,99.99910879234925,518.6713768766317,642.3617918289217,1586.9208714798408
0.0008863235616135924,0.0007130104332135335,100.0002227095461,518.6701860946415,642.1886076608533,1599.4837845396296
0.00105373305240527,-0.00014887384607531313,99.99946850283077,518.6703346260847,642.5178209471544,1585.0554606928263
0.0009293775259112569,0.0003045151888009615,99.99966954359294,518.6700775352041,642.5870953123936,1591.7322491122536
0.003152298773784411,-0.001489361666366209,99.99996964510899,518.6708891739751,641.7998678521518,1589.9823314582118
0.0019417606148938553,-0.0004949900023092181,99.99965421471066,518.6696914614985,643.3912526303594,1596.6069708615125
0.004343639532882101,0.0007445162973648051,99.99899354905733,518.6699927487812,642.7675070452838,1591.1425792177215
0.0012576029266910726,-0.00032967893724325005,99.99961675697733,518.6700997937776,643.4774513366622,1593.702878861501
-0.0015389586737478886,0.0009406725824151331,99.99976541548818,518.6695871992723,643.1328173579615,1578.3949733238649
0.0021522951397938785,-0.00047314480201295073,99.99996172205712,518.669973130068,642.0029313529233,1599.2677244094436
0.0004610551454760163,0.0011525243719954456,100.0004324727448,518.6697890547758,642.368393904239,1592.118000909558
-0.00026873388822765067,3.579272622144486e-06,100.00060981761321,518.6690624665675,642.6203142696666,1591.1549031363395
-0.001148939340221672,0.00033773229089553594,99.99912048123271,518.6696664506638,642.3097024530431,1586.8974917756414
-7.812671072307384e-05,-0.0004685059676354531,100.00137602335695,518.6699283396621,642.3072439341681,1587.0626968037918
-0.0020178483161127797,-0.0004985875832193977,100.00030364649822,518.6719464276423,643.4922702443769,1592.4395811789598
-0.0009797204017360712,-0.00034324457854575843,100.00008507081948,518.6698390319663,642.810542636009,1594.7033527194499
0.0019112739315615519,-0.00047352661914656225,100.00002900975403,518.6691970302594,642.2715722602419,1586.961443228454
-0.001851595317279965,-0.00014179589462484605,99.99992918264472,518.6697691471048,643.053497759294,1590.7189435988046
0.0029826494365063076,0.0005951370439482935,100.00107471408103,518.6710646107872,642.762108129577,1595.3805152556615
0.0010709311708708106,0.0002348349528387488,100.00070269194849,518.6696713883656,642.1934123777622,1581.1243719373856
0.001923856046685424,-0.0004555107192321774,99.99996340002967,518.6697624109049,642.7147506832245,1591.747237371528
-0.0030076797948481375,0.00039604277765982004,100.00042581247861,518.6687481849887,643.3340257488367,1590.5818933092044
-0.0014308957997658544,-0.0010197173014562858,99.99867383097845,518.6685183153496,643.4894532393619,1589.2474615127192
-0.005571249071645932,-7.963225196497158e-05,99.9995165455134,518.6705718864129,642.6324088945375,1593.6181174522437
-0.001639989183232803,7.616633642899031e-05,100.00006826869874,518.6697659961847,643.021735003937,1593.3680573165561
0.0005259316677355101,0.00023514377566033026,99.99936056583537,518.6701793101197,642.733549289119,1583.0679308619635
0.003090909996710786,0.00016825293209836933,100.00010759848269,518.6687633706476,643.1123316070385,1588.9049802709503
-0.004538537697145087,-0.00012127756241184554,100.00058103973551,518.6714725075361,642.6506405048339,1588.0672073055086
-0.000466223531854519,-0.00011749998528666985,99.9999607624069,518.6704914312267,642.364867110852,1594.0758537530744
-0.0035411092086313303,-0.0012629711265735911,99.99962879232994,518.6710995144562,642.7404218972537,1586.847785262987
-0.0011819005852591706,-0.0011225339396829966,99.9989568499189,518.6702494996366,642.1683139109462,1589.1967572761675
0.003537794213082624,-0.00011541205831053637,100.00029059212787,518.6699828048182,643.0243288634932,1597.555522055227
-0.0005610118467219641,-1.7993888133087935e-05,99.99989989983412,518.6696929277637,642.5602157873395,1584.282874432162
-0.0012119152765226124,-1.8734379386117754e-05,99.99985981172448,518.6703722520253,642.6188017673537,1576.558923995495
0.00039748573477999,0.0004109551990845946,99.99979883319665,518.6715222690243,642.8757778819567,1593.7358786944014
-0.00019440355064747974,0.0011246460467486774,99.99945875909985,518.6681654857591,643.2065768273671,1583.6830566803142
-1.27496754483438e-05,0.0013232135317876972,100.00015063928855,518.6698560354298,641.7944522894436,1591.2004882429742
-0.002305748805520147,-0.0001155281824416395,100.00010284170547,518.6708540251842,642.5528314117925,1592.7118518964792
-0.0016401724583185498,-2.9316338941739667e-05,100.00048705717066,518.669807604978,643.3503565211097,1589.1088748259351
-0.0006967677833654578,-0.0005269407794284758,100.00015026259801,518.6708929902745,642.4022125954307,1586.2201179766978
0.0029122771742194535,0.0004243863997699646,100.0002280632628,518.6702578952894,642.3991925975322,1583.3916926399381
-0.00245628891441929,2.7274296474342e-05,100.00018398875815,518.6696016841031,642.8442214347917,1591.7351402310146
0.0038762021542362076,-0.00023712080867378663,99.99838741257591,518.6709675288561,642.2342248983169,1594.3561187945377
-0.0034342161967928324,0.001013781023589837,100.00018432489271,518.6709156250115,643.0843722593645,1596.1421162416884
0.0038553899021268726,-0.00011235903931468466,100.00012481491963,518.6704415396521,642.927388453335,1599.414309953219
0.0006068883853476946,-0.000544327926136168,100.0010369039763,518.6686842740867,642.9643302255,1591.6873871073606
-0.002486247305518288,0.0014326632318438534,100.00138959187423,518.6716794220971,643.5008911659023,1580.7019303668278
-0.0009495812457869074,-0.00019890078464776797,100.00042826730778,518.6711312266906,642.5964786319714,1590.9491750446057
-0.0023449934308515373,-0.0003242662763277139,99.99931424985631,518.6703508203701,642.9536350854376,1582.904433590215
-0.0013685963416758282,-0.0013714415489787342,100.0006750502795,518.6700358861489,642.1270315586812,1597.3362367898617
0.002384388512953602,-1.3239674365325046e-05,100.00085146981922,518.6697301408311,642.9495010797909,1593.2755286058602
0.0008423919417401598,-0.000276646555053302,99.99961682709434,518.6701337026785,642.8717784208657,1588.8131186466449
-0.0020191795955489425,-0.0003467954522717439,100.00024752683927,518.6703622634221,641.5280329222218,1583.5306879746577
0.0004394389285525053,-0.0003364287368348353,99.99986837564386,518.6703472763242,642.6161936947327,1587.309805999087
-0.0007426844884885328,0.0004772863881508362,100.0009382714614,518.670271401485,641.9774167731807,1597.180709557113
0.002336775254219934,-0.001185559881037299,100.0003495538844,518.6701675813505,642.876865493394,1576.0948514339566
0.0014141213934121765,0.0011870747162427047,100.00118849934644,518.6698536764418,642.4953376304968,1591.472746413203
0.000546523795323874,-0.0004241444931612686,99.99896442530456,518.6693320306,643.3786823705415,1592.654448946488
-3.279571575742471e-05,0.0007490056649157719,100.00014560364485,518.6692601839346,643.2611262990457,1597.0125345928852
-0.0006202888660981109,0.0007449284320457692,100.00031656027983,518.6692904850094,642.9788196056929,1597.5460169362354
0.0014802966790271475,0.00027475176436939254,100.00009315099334,518.6690450507612,642.2123195991705,1580.5627672289277
-0.0007916573248888709,0.00034458376183338823,100.00083360110077,518.6705157878123,643.6088516315614,1588.0662937850611
0.000506272538400056,0.00028640600747547056,99.9992725333218,518.6714417494411,642.7176066840392,1594.398035984111
0.0010832872349505846,-0.0006958234808630323,100.00111560692247,518.6692880886002,642.803620526073,1584.9554882125376
0.0009540171339177993,0.0005721803936483081,99.99932441357178,518.6706932561533,642.4505744209338,1588.3578273434655
0.000585197771939624,0.000574515560324711,100.00032135360267,518.6704887139974,642.6611375003603,1597.4666561344732
0.000652474482618235,-0.0004618305374920799,100.00093574158348,518.6703437867845,643.1239387306938,1590.2330173092264
-0.0020824592350414386,-0.0003362051109304622,100.00019337673174,518.67046463284,642.2454796507279,1588.31051922126
0.0012470506447434474,-0.00011459185571288876,100.00038396219536,518.6709833185839,642.8248536461734,1593.7429887614721
0.0007396397311409578,1.1643822872150543e-05,99.9998975584208,518.6707552263348,642.898502589276,1590.504066569491
0.0016025766111146202,-0.0013757921143896774,99.99985245368829,518.6689765188687,642.0056567351899,1583.881772578598
0.0026139182695676714,0.00016282956609034246,99.99971158845725,518.6696625697688,641.782715996617,1587.7726604508732
-0.004264989232327845,0.0013457502801882027,99.99976686763608,518.6705744267401,642.3693409429668,1585.1256690929306
-0.003717861737621927,0.0006345030317752986,99.99924210073779,518.671164755251,642.9422979716863,1594.2300225323443
0.002624744818212693,1.3466892894375116e-05,100.0003174197147,518.6697410355267,642.2241879815037,1584.291289015596
0.00114850949693774,0.0021148744613759705,99.99937583024382,518.6703040199263,643.6950361432031,1594.377845466446
0.0005194740429716686,-0.0008379058525499827,100.00056058030657,518.6696358902005,642.817435203778,1590.2576853257608
0.0021915202285749972,-0.0007527971235690772,100.00047902140727,518.6694646048804,642.2237740429224,1594.1862210886748
0.003696949276733624,0.0009141948860249261,99.99981858208443,518.6693642230314,642.0623379849886,1583.203959438982
-0.00314053310666226,0.0008750643496394315,99.9999869363321,518.6708057753556,642.8718004215627,1593.6658111277839
-0.001790526955776589,0.0007128500784147895,100.00094358507148,518.6709847716173,642.5291344561,1590.6418277914622
0.0022545464579191658,0.0007912929925238134,100.00032228857076,518.6689365879612,643.1134133548667,1606.0900625825552
0.0017372502834564277,0.0005193861342203356,99.99985535144297,518.6701131774759,642.3050491101714,1580.8058499805302
0.0006623470965928833,0.00038993973917433465,100.00142129530633,518.6707073668904,642.2822862148709,1597.1968636426893
0.0005593176369172123,0.00012056820537716603,99.99912182612415,518.6697720536657,641.7795251168442,1587.1999749435467
-0.0013946717138041843,6.205908544413685e-06,99.99999882145863,518.6702930561908,642.6543912553734,1586.9872211553159
-0.00028751775737752625,-0.00040017190896176583,99.9994612497816,518.66904658721,642.6972544067369,1584.8704841006224
-0.0011081057004481772,-0.0002786467154222129,100.00106252865321,518.6696975953113,642.1504796325603,1587.7344022609554
0.004761548038657845,0.0008611717198761902,99.99983763033258,518.6714455966636,643.5356449670745,1582.3545109070556
-0.004819020576645347,2.807436241203716e-05,99.99927564186093,518.6690290438792,642.5654127866682,1601.3862786550073
0.0010856754432833143,-0.0005610677847038194,100.00031488351358,518.6704847097468,642.2400099927111,1593.5098180593134
-0.001861541331723543,0.0005285815023383633,100.00014002644377,518.6691224776209,643.1153783214139,1586.164786733924
0.005449119554001106,0.000518249709413427,99.99985473053702,518.6699214583215,642.3427874545708,1595.0350963007963
-0.003876162164555451,0.0002247188566865065,99.99977165758494,518.6713853752249,642.5650124233914,1594.9856097300108
0.0005721295636476073,-0.0005463488661576825,100.00028886982288,518.66972760893,642.7840911909066,1587.1386941500498
0.00198826559286267,-0.0005266761990629638,100.00031624818357,518.6701552898376,642.1707184970843,1594.9739227921307
-0.0019448180690535323,-9.940915512688296e-05,100.0002869399352,518.6703172365268,642.4927942805962,1580.2146623230778
0.002419859966215531,4.2226644590748e-05,99.99898616542049,518.670431848421,643.6191114532552,1588.266436277627
0.00021646493287546037,-0.00028051340828860147,99.99862108876019,518.6702288879017,643.0827409019183,1594.1539678353772
-0.004835864940446819,0.0014745481742938873,99.99947972261468,518.6697912634697,642.5105403778772,1582.061533974745
0.00020979232653295214,0.0010482595786249008,100.00112703413627,518.6703064475131,643.0995051252293,1595.3343215779914
0.0026897036963527176,0.0012765037306147118,99.99956625599056,518.669587092199,642.0301189837462,1588.036648024155
0.003249222969943178,-0.0007256990675911789,99.99932517243883,518.6713915439038,643.0736103753052,1585.8590477425623
-0.0011302620327473874,0.0004928882671432054,100.00095362224214,518.6699283376441,642.6743740427228,1587.3181920483535
0.0033296570598353014,-0.0006561087989389784,100.00147447113925,518.6687947964166,642.1181957306,1593.7011828789973
-0.0019180322125701955,0.0006578195018131553,99.99920021076889,518.6701838156936,642.8193606406085,1586.1190527902797
-0.0011581666330647874,0.0006096351302466235,99.99998613041927,518.6701388483083,642.1699069970701,1607.8798347932186
0.00047649742513145433,0.00041813167370323445,100.00151416840059,518.6697268089579,643.140258175438,1574.2039691586556
-0.0006703080784581918,-0.0006618771404249104,100.0002448770659,518.6700386006033,641.4350935572204,1591.9122034722188
0.0023627583694027228,0.0003182626014535403,99.99966130112904,518.6713380723234,642.9923679148674,1603.2210780206094
-0.0011290605832197547,-0.0004153877850439278,100.00117279693286,518.6711152166456,642.1790552662953,1595.3967037501507
-0.001241351288033798,-5.056086836299005e-05,99.99940206003977,518.6710793642359,642.0106226387747,1599.3507278619754
